neuron1,neuron2,neuron3,neuron4,neuron5,neuron6,neuron7,neuron8,neuron9,neuron10,neuron11,neuron12,neuron13,neuron14,neuron15,neuron16,neuron17
224.7067293,78.10513373,412.2482311,144.7794639,127.0383187,157.4706649,574.550915,323.8507721,373.7687974,309.1951296,262.9200932,284.7269087,279.6121109,312.3376979,150.8061772,170.7401675,234.1262212
224.7860263,78.11419624,412.3319177,144.831715,127.047098,157.5383505,574.6173263,323.9462117,373.8182164,309.3326249,262.9760259,284.7331392,279.6520426,312.3532741,150.8251518,170.8656267,234.19065
224.7919736,78.13246287,412.5944474,144.864425,127.0605502,157.592584,574.6981809,324.0092245,374.0287783,309.6536362,262.9850885,284.8390573,279.875207,312.3552565,150.8772613,170.8938055,234.2818416
224.7969296,78.14209179,412.7003655,144.9127112,127.0996323,157.5981065,574.7383958,324.1698009,374.0324599,309.6625571,263.1787997,284.8474118,279.9433174,312.37678,150.8945367,170.9044256,234.4353379
224.8041513,78.16517288,412.7163665,144.9396155,127.1293686,157.6184971,574.8362426,324.2136974,374.0376992,309.6816733,263.2173154,284.8849363,280.0564573,312.3849929,150.9271051,170.9408173,234.4368955
224.9272033,78.18386432,412.751767,145.0047523,127.1608042,157.7828968,574.8870777,324.2189367,374.0481777,309.7332164,263.2238291,284.895698,280.1544457,312.4093484,150.9382916,171.0293184,234.4427012
224.951842,78.1906612,412.8787838,145.0208949,127.2192858,157.8156068,575.0152273,324.2335217,374.0521426,309.9320253,263.382423,285.0146435,280.3114821,312.4274734,150.9455133,171.062878,234.4555869
225.0298646,78.20043173,412.8940768,145.0366127,127.2716784,157.828351,575.1285087,324.2427258,374.1729289,309.962328,263.4314173,285.0204492,280.4603055,312.4321463,151.0889559,171.0885079,234.4960851
225.0486976,78.21218467,412.9653025,145.0609682,127.3082117,157.8621938,575.1661748,324.4922281,374.1768937,309.9834267,263.5606997,285.1160304,280.4656864,312.4484305,151.1222324,171.1189523,234.4994835
225.0706459,78.2623117,413.0591844,145.1193082,127.317699,157.8762124,575.2119121,324.657619,374.3690473,310.0182607,263.7975995,285.196177,280.6337677,312.47845,151.141207,171.2019309,234.5163341
225.2492057,78.26854218,413.0927441,145.1405484,127.39912,157.8895229,575.2379669,324.9687181,374.4062886,310.0267569,263.8832685,285.2032571,280.6365997,312.5163993,151.2025206,171.2121263,234.5272374
225.3102361,78.28879124,413.1319678,145.1906755,127.4107314,158.036364,575.3472834,325.0167211,374.5055514,310.039501,263.9788497,285.2851029,280.6567072,312.5233378,151.3293958,171.2465355,234.5453625
225.3286443,78.29176487,413.1703418,145.263034,127.4239003,158.0661004,575.3479914,325.0495727,374.5580857,310.1894573,263.9961252,285.3033695,280.6698762,312.5464189,151.3377503,171.284768,234.570426
225.3889667,78.31937722,413.2201857,145.3334101,127.4338125,158.0745965,575.3863655,325.2894461,374.6727831,310.1932805,264.00363,285.3179545,280.771971,312.5815361,151.3517688,171.2924145,234.6065344
225.4529707,78.32235086,413.2530373,145.3530927,127.447123,158.101784,575.439891,325.3006327,374.6787304,310.2139544,264.0124094,285.3951275,280.8085043,312.5921563,151.3751331,171.380774,234.7460122
225.4800166,78.33098857,413.3919486,145.4162471,127.4551943,158.2027461,575.4883188,325.3099784,375.025938,310.2208929,264.0421457,285.4282623,281.0415808,312.5965459,151.4741128,171.3959254,234.7564907
225.6197776,78.33566142,413.4146049,145.4393282,127.4635488,158.2572628,575.5421275,325.4048516,375.092066,310.8100979,264.1222923,285.5541463,281.0465369,312.6369024,151.4809097,171.4542653,234.8151139
225.7443871,78.3897533,413.4763433,145.4492403,127.4728945,158.277795,575.8334023,325.4139141,375.0967389,311.0263238,264.2719654,285.558536,281.3203947,312.6412921,151.5628971,171.4804616,234.8318229
225.8705543,78.41736565,413.5254791,145.4743038,127.4835147,158.337551,575.8532266,325.4487481,375.2111531,311.0413336,264.3716531,285.5847323,281.4350922,312.6652228,151.5715348,171.5327127,234.8374869
225.9419216,78.42218011,413.5458698,145.5121115,127.4914444,158.3943333,575.8780069,325.4582355,375.3208945,311.0671051,264.4413211,285.6140439,281.4396234,312.6687628,151.6314324,171.558201,234.9012077
226.114251,78.4376147,413.6219099,145.5432639,127.569467,158.6272682,575.9292667,325.4622003,375.6961392,311.0758844,264.4570389,285.6892344,281.5404439,312.7065705,151.6375212,171.5754764,234.9030486
226.1361993,78.44837644,413.6330965,145.5578489,127.6486224,158.6334987,575.9530558,325.5001496,375.6996792,311.1036384,264.6515998,285.6958897,281.6183249,312.7095441,151.6894891,171.686209,234.9533172
226.1536163,78.50614997,413.7026229,145.6304906,127.6770843,158.6878738,575.9836418,325.5301692,375.7044937,311.5509584,264.6708576,285.7904797,281.6799216,312.7263948,151.6951532,171.7774006,235.1272042
226.1741485,78.53900158,413.7099862,145.6902465,127.703847,158.7191678,576.0053069,325.5739241,375.7544791,311.5686586,264.7197102,285.8525012,281.8087793,312.7540071,151.8136738,171.8035969,235.2084836
226.2432502,78.56179946,413.7298105,145.7205493,127.751142,158.7858622,576.0058733,325.5996956,375.8914081,311.7331999,264.7460482,285.8592981,281.9357961,312.7967708,151.8244356,171.8602376,235.252805
226.2745442,78.58346454,413.8813244,145.7531177,127.7835688,158.802996,576.0358929,325.7912828,375.8962225,311.8936347,264.8414878,285.9929702,281.9382033,312.7981869,151.8810763,171.940101,235.2706468
226.303431,78.5888454,413.9018566,145.7815797,127.8011275,158.8062529,576.095932,325.7986461,375.9381366,311.9068037,264.8740562,285.9987759,281.9539211,312.8951841,151.8909884,172.0182652,235.3053392
226.3253792,78.61702416,413.9473108,145.7968727,127.8540865,158.8331572,576.0964984,325.899325,375.9596601,312.0162618,264.8784458,286.0429556,282.0697513,312.9216636,151.9011837,172.0283189,235.4575611
226.405101,78.62580347,414.0042347,145.8134401,127.9280027,158.8388213,576.1273676,326.1689348,376.1444504,312.0611496,265.0812196,286.2135858,282.0875932,312.9438951,151.9269553,172.083402,235.4938112
226.4686802,78.67210725,414.0203773,145.821653,127.9427292,158.865584,576.127934,326.2064593,376.3364624,312.0717697,265.0875917,286.4473703,282.3474324,312.9606041,151.9413986,172.1042175,235.5181667
226.5090367,78.68881626,414.1032144,145.8986844,127.9835106,159.0677913,576.153564,326.2230267,376.4834451,312.0832395,265.0997694,286.6073803,282.3523885,312.9923229,152.029475,172.1384851,235.546487
226.5414636,78.69136509,414.1618375,145.9377664,127.9982371,159.1691782,576.1964693,326.2408685,376.5004373,312.1713158,265.1067079,286.6158764,282.6071301,312.997279,152.0318822,172.1784168,235.5808963
226.5857849,78.69476353,414.1927067,145.9587235,128.0084325,159.1795151,576.2324362,326.5270457,376.5245096,312.4441824,265.2958879,286.6274878,282.6078381,313.0523621,152.1234985,172.1995155,235.6212528
226.6172205,78.69759557,414.2072917,145.9847782,128.0166454,159.2501744,576.2729343,326.5334178,376.5872392,312.4542361,265.307216,286.789197,282.6127942,313.1116932,152.1321362,172.3245498,235.6488651
226.7162001,78.72449991,414.3405389,146.0068681,128.0376024,159.2718395,576.4015087,326.6047851,376.6870684,312.4743436,265.4581635,286.8558914,282.6200158,313.1915566,152.145022,172.3292227,235.6531132
226.7469277,78.7794414,414.4550948,146.0639336,128.0574267,159.3148864,576.4616894,326.6241845,376.8664779,312.6393097,265.4709077,286.9224443,282.7514223,313.2306387,152.1666871,172.3422501,235.7226397
226.7823282,78.79388478,414.5199484,146.1093878,128.0738525,159.3355603,576.6136281,326.7806545,376.9985924,312.6482306,265.4771382,286.9336308,282.9063346,313.2983243,152.2161061,172.3816154,235.7334014
226.8750773,78.82305475,414.5334006,146.1481867,128.0955176,159.360907,576.6242483,327.0413433,377.0960144,312.6663556,265.6195895,287.0025909,282.9124235,313.3117765,152.2227614,172.431884,235.8400275
226.9569232,78.83112605,414.5839524,146.1487531,128.1062793,159.3994227,576.8260308,327.0523883,377.2087294,312.7370149,265.6259616,287.0156183,282.9298405,313.3287687,152.2461257,172.4633196,235.8745784
227.0202192,78.93166331,414.6867553,146.175799,128.1167578,159.4125917,576.9296833,327.0675397,377.2134023,312.7588216,265.6415378,287.1519808,283.0636542,313.3651604,152.366204,172.4967376,235.8842073
227.0990914,78.95403639,414.7065795,146.189676,128.1443702,159.4458681,576.9567292,327.3974718,377.3438175,312.8007357,265.8858009,287.1917709,283.0749824,313.3946135,152.3785233,172.5121722,235.9957895
227.1698922,78.99736653,414.7272534,146.2511312,128.1826027,159.5233243,576.9935457,327.427633,377.4025822,312.9246372,265.8920314,287.2434555,283.0843281,313.411889,152.4619268,172.5589008,236.0245347
227.2152048,79.00019857,414.789275,146.2827084,128.2065334,159.5711857,577.0691611,327.4643079,377.5899214,313.030697,265.9515041,287.2492612,283.1248262,313.4294476,152.4724053,172.6030805,236.0782017
227.2419676,79.00699546,414.9518338,146.34827,128.2347121,159.5961076,577.0867197,327.7293864,377.8457958,313.3606291,266.0439701,287.2999546,283.1358711,313.4430414,152.5365509,172.652358,236.0849986
227.2598094,79.01124351,414.9991288,146.3736167,128.2492971,159.6223039,577.1133408,327.734484,378.0464455,313.3998528,266.0552982,287.3480992,283.1902462,313.4673969,152.5463214,172.7531784,236.1034068
227.2796336,79.02044762,415.0624248,146.3910337,128.2647317,159.6761126,577.1640343,327.7809294,378.0499856,313.8107812,266.0683256,287.3612682,283.412561,313.4695209,152.5593488,172.7616745,236.1856775
227.2983251,79.04466153,415.1650861,146.4037779,128.2779007,159.6918304,577.2733508,327.8245428,378.0536672,313.9763137,266.2487262,287.4058728,283.4262964,313.4761762,152.6227864,172.7749851,236.2465662
227.3375488,79.04749356,415.206009,146.4530553,128.3305765,159.7619233,577.2863782,327.8991669,378.2020659,314.2605084,266.2658601,287.507826,283.4366333,313.4863715,152.7458383,172.8177488,236.2697889
227.3651611,79.05244963,415.3641782,146.4979431,128.3581889,159.7990229,577.3030872,327.9147431,378.2056059,314.3743563,266.2827107,287.5140565,283.600325,313.4910444,152.752352,172.8498924,236.3587148
227.3713916,79.08289401,415.3895249,146.5432556,128.3787211,159.8072358,577.3301331,328.1526341,378.2676275,314.4115975,266.2851179,287.6676944,283.7616094,313.5258784,152.7965318,172.8579637,236.3636709
227.3957471,79.08926609,415.4120396,146.5909754,128.3962797,159.8546724,577.4608316,328.1650951,378.2741412,314.4450155,266.2862507,287.778427,283.8162677,313.5918648,152.8206041,172.9362695,236.5406731
227.5352248,79.11248878,415.4497057,146.6238271,128.4122807,159.9246237,577.6284881,328.1853441,378.3487653,314.7260951,266.4690586,287.8189251,283.9015119,313.5983785,152.90953,172.9508545,236.5661615
227.5673684,79.1539781,415.4986999,146.6774941,128.4383355,159.979282,577.7948702,328.2225854,378.3540046,314.8375357,266.4803868,287.8683442,283.9571614,313.6135299,152.9187341,172.973086,236.8111325
227.5911575,79.18881214,415.6495058,146.699584,128.4888873,160.0336571,577.8152608,328.244392,378.5361045,315.0296893,266.4910069,287.8902924,283.9639583,313.6813572,152.9256726,173.0040968,236.8310984
227.6245756,79.20537955,415.7722745,146.7298868,128.5038971,160.0900146,577.8625558,328.3609303,378.5402109,315.0393182,266.5104063,288.0004586,284.077523,313.7845848,152.9738172,173.0375148,236.8765526
227.6424174,79.21812371,415.8191447,146.7405069,128.5194733,160.138584,577.8631222,328.5035233,378.6567492,315.0523456,266.7819985,288.0068307,284.0861607,313.8235253,152.988827,173.0672512,236.8975096
227.7061382,79.23398311,415.8820159,146.8256096,128.5745564,160.2440773,577.8693527,328.5693681,378.7499232,315.0810907,266.9170866,288.0396823,284.1409606,313.858501,153.0137489,173.1230423,236.9288036
227.7338921,79.24630246,415.9025482,146.8520891,128.5912654,160.2920803,577.9359055,328.7595393,378.8084047,315.1520332,267.0646357,288.0762156,284.148607,313.8664307,153.1564835,173.2125346,236.9310692
227.7786383,79.30138555,415.9610297,146.8778607,128.6096736,160.3802982,577.9511985,328.8365707,378.9815837,315.4309887,267.0770966,288.1277586,284.3777187,313.9082032,153.1621476,173.2414214,236.9817627
227.8072419,79.32021859,415.9783051,146.9134027,128.6358699,160.4056449,577.9519065,329.0474157,378.9902214,315.4367944,267.0918232,288.1502733,284.4386075,313.9613039,153.1880607,173.2521831,237.0660157
227.8604841,79.33211314,416.0499556,147.0109663,128.6603671,160.4151323,577.9826341,329.0666736,379.3091086,315.4765845,267.1320381,288.2655372,284.511674,313.9720656,153.2353557,173.3035845,237.1212404
227.8837068,79.33961803,416.0816744,147.045234,128.6790585,160.4205131,577.9989183,329.0710632,379.3129318,315.486355,267.1460567,288.3337892,284.5392864,314.0043508,153.2449846,173.3367194,237.1407815
227.9125936,79.34400769,416.2589598,147.0945114,128.6919443,160.4481255,578.03885,329.0805506,379.5305738,316.0155209,267.2770384,288.4033157,284.7312984,314.0438577,153.2639593,173.3841559,237.1480032
228.0210605,79.41721581,416.2946435,147.1820213,128.7036972,160.5108551,578.0860034,329.3207072,379.5349634,316.0197689,267.3547777,288.4089798,284.7429097,314.0819486,153.2969525,173.4512752,237.1858108
228.0379111,79.42188867,416.3429297,147.1936326,128.7451865,160.5502204,578.1079517,329.4097747,379.7092752,316.0276986,267.3570434,288.5460503,284.928408,314.0918607,153.2986517,173.4764803,237.2125736
228.1160753,79.4245791,416.3967384,147.2179881,128.7875255,160.5774079,578.1206959,329.7384324,379.7224442,316.0420004,267.3726196,288.5501567,284.9939697,314.1140922,153.3104046,173.4985702,237.2335306
228.1701672,79.45332426,416.4403517,147.2396532,128.7999864,160.6732723,578.1519899,329.8014452,379.7261258,316.0857553,267.6337332,288.5797515,285.0157763,314.164644,153.3741254,173.5096151,237.2833745
228.2023108,79.50472571,416.4763186,147.2744872,128.8171202,160.6922469,578.1998513,329.8129149,379.7298075,316.1003403,267.6637528,288.5844244,285.0578321,314.1918316,153.4116499,173.5407675,237.323023
228.2244007,79.50883216,416.4965676,147.3435889,128.8376525,160.7061239,578.3411698,329.8437841,379.8096709,316.1796373,267.6927812,288.6310113,285.2637211,314.2459234,153.4192964,173.7051672,237.4285163
228.2756605,79.52058511,416.5159671,147.3850782,128.8540783,160.7803233,578.6332943,330.18377,380.2261217,316.3009901,267.9209016,288.7183796,285.2686771,314.2527203,153.4949118,173.7388684,237.5014412
228.3456118,79.5360197,416.5963969,147.3951319,128.8741857,160.7881114,578.7216538,330.1999126,380.2305113,316.4585928,267.9271321,288.7668074,285.4540338,314.2755182,153.6315575,173.7497717,237.5395321
228.4375114,79.57085374,416.6799419,147.4230275,128.9505091,160.7923594,578.8878943,330.2187456,380.2783727,316.4662393,267.9323714,288.7835165,285.4918415,314.2994489,153.6505321,173.7966419,237.5951816
228.4624333,79.57835863,416.7556989,147.4873147,128.9714662,160.8065196,578.9564296,330.243526,380.5130069,316.4778507,267.9653646,288.8074472,285.6059725,314.352408,153.6577538,173.8304848,237.5963144
228.5077458,79.60866141,416.8219685,147.5166263,129.0221596,160.8322911,578.9746962,330.4882138,380.5172549,316.4897452,267.9823568,288.8977891,285.6504355,314.3556648,153.6675243,173.9158706,237.5995712
228.5905829,79.6236712,416.8294734,147.5568412,129.0339125,160.9097473,579.0193008,330.7122278,380.5639835,316.5174992,267.9873129,289.0878187,285.8604309,314.3616121,153.802046,173.9727945,237.6213779
228.7599386,79.62522882,416.8389607,147.5940824,129.0543032,160.9569007,579.0658877,330.7895424,380.5763029,316.6033098,268.3173866,289.1244935,285.8757239,314.3640193,153.818755,173.9784586,237.6295908
228.7937814,79.66770935,416.8652986,147.6416606,129.0899869,160.9689368,579.1474504,330.9219401,380.666928,316.634179,268.330414,289.1767446,285.9966519,314.419244,153.8281007,174.0077702,237.7509435
228.8185618,79.68979923,416.8822909,147.7219489,129.1100943,160.9815394,579.167841,330.9297282,381.0036571,316.7020063,268.3360781,289.1836831,286.0007583,314.4271737,153.8790774,174.045153,237.7591564
228.8647239,79.71429634,416.9324179,147.7550837,129.1256705,161.0301088,579.1684074,331.1057392,381.1163721,316.7158833,268.394418,289.2809635,286.1863982,314.4379355,153.8864407,174.0811199,237.7823791
228.8812913,79.7189692,416.9630039,147.7855281,129.1418131,161.0561635,579.2104632,331.1232978,381.5700642,316.7493013,268.4046133,289.2887516,286.2031072,314.4989658,153.8955032,174.1219012,237.7894592
228.9019652,79.77645952,416.9846689,147.8196541,129.1524332,161.0701821,579.2110296,331.1323603,381.5731794,317.2180032,268.445961,289.3422771,286.2355341,314.5160996,153.9810307,174.166081,237.8217444
228.9273119,79.77900835,417.1072961,147.8999423,129.1664518,161.1128042,579.247138,331.154875,381.5785603,317.2287649,268.4500675,289.399201,286.244455,314.5315342,153.994058,174.1734443,237.8312317
228.9448705,79.80449667,417.1458118,147.9288291,129.2124724,161.2304753,579.2713519,331.1622383,381.5826667,317.4105816,268.7655562,289.416618,286.3792599,314.6748352,154.0633013,174.2540157,237.8363294
229.0077417,79.81101035,417.2272328,147.9487949,129.2368279,161.2354314,579.3553218,331.5251637,381.7453672,317.4301226,268.7914694,289.5212617,286.4432639,314.6821985,154.0709478,174.2806368,237.8384534
229.0856227,79.81299278,417.293644,148.0215782,129.2549529,161.2670086,579.392563,331.6145144,381.7542881,317.4339459,268.8127096,289.6897678,286.4817795,314.7010316,154.1617145,174.31009,237.8636586
229.1272536,79.82616174,417.5839277,148.0479161,129.3043719,161.3327118,579.6046825,331.7246806,381.7598106,317.4517877,268.8219138,289.7238939,286.4902757,314.7177406,154.1758747,174.3385519,237.8892885
229.1540164,79.8308346,417.7150509,148.0701476,129.3336835,161.3444647,579.678457,331.7430888,382.0158266,317.4628326,268.8356491,289.7894555,286.789905,314.7326088,154.2819344,174.4145921,237.9204409
229.1913992,79.83409144,417.8398021,148.0850158,129.3467109,161.3778828,579.8025002,331.8032695,382.0203578,317.5686092,268.8543406,289.800642,286.9421269,314.7491762,154.2965194,174.4521166,237.9337514
229.2139139,79.83819789,417.913435,148.0983264,129.356623,161.3919013,579.8970902,331.9908919,382.336413,317.6384188,268.885493,289.8715845,286.9466582,314.7906655,154.3790733,174.4712328,237.9906753
229.3073711,79.85646452,417.930144,148.1293372,129.3639863,161.4352315,579.9290922,331.9981136,382.339953,317.6617831,269.1940432,289.9205787,287.108509,314.8240835,154.3879942,174.5002612,238.0198453
229.4176789,79.87770479,417.9763062,148.1718177,129.372624,161.4758712,580.0127788,332.011849,382.4547921,318.0404263,269.2046634,289.9753786,287.1239436,314.9012565,154.4092344,174.6728737,238.1193914
229.5044808,79.89710423,418.0635329,148.2614516,129.4084493,161.5340695,580.0668707,332.0243099,382.5982347,318.2829901,269.2089114,289.9807595,287.1811507,314.9090446,154.4277843,174.6827859,238.1639959
229.5325179,79.93491191,418.0771267,148.2896304,129.4319551,161.5611155,580.1046784,332.0878891,382.6955151,318.3056464,269.2335501,290.1056523,287.187806,314.9186735,154.518551,174.69553,238.1690936
229.5704672,79.93901836,418.115784,148.3176675,129.4516378,161.7096557,580.1388044,332.3552333,382.69948,318.3300019,269.3482476,290.1120243,287.3367711,314.9202311,154.5261975,174.7091238,238.1792889
229.6391441,79.96493149,418.1222976,148.3417398,129.4713204,161.8441774,580.1393708,332.3614638,382.7508814,318.3389228,269.3628326,290.1358134,287.4906922,314.9253288,154.5556507,174.7198855,238.2754365
229.6790758,79.97470201,418.149202,148.3760075,129.4931271,161.8814187,580.186241,332.447416,382.9084842,318.3447285,269.4925398,290.2114288,287.6366837,314.9355241,154.5645716,174.7571268,238.2881807
229.7137682,80.16119155,418.2891045,148.4123991,129.5979124,161.8972781,580.6774576,332.5921331,382.9118826,318.349543,269.6092196,290.2585822,287.6895011,314.9927312,154.5785902,174.7735526,238.3608224
229.7352917,80.19177754,418.3022735,148.4439763,129.6225511,161.9165359,580.7265934,332.5973723,382.9600272,318.3625703,269.6657188,290.2641047,287.8176507,315.007741,154.7203335,174.8542656,238.427092
229.762196,80.22335473,418.3097784,148.4669158,129.6306224,161.9333865,580.7808269,332.6322064,383.0093046,318.8792752,269.8084533,290.3497737,288.0130612,315.0768427,154.7697526,174.8899493,238.4306321
229.7875427,80.25833037,418.3344171,148.4911297,129.6476147,162.0112675,580.8330779,332.8168551,383.1303742,318.8913114,269.814967,290.3586946,288.0419479,315.1152168,154.7769743,174.9140216,238.4588108
229.8089246,80.3162455,418.3659943,148.5092547,129.7075122,162.0612529,581.0341525,332.9115867,383.1646418,318.9097196,269.9564272,290.4042904,288.0471872,315.1871505,154.7840543,174.9531037,238.5286205
229.8363953,80.35731001,418.3987043,148.5660371,129.737815,162.1700031,581.060632,332.9308445,383.311766,318.921331,269.9751186,290.4429477,288.201958,315.2229757,154.8014714,175.0077619,238.6264673
229.8579188,80.3641069,418.4649739,148.5879853,129.7674098,162.1960578,581.3292506,333.2529886,383.3245102,318.9718828,269.9923941,290.5205455,288.209038,315.2409591,154.9466132,175.04472,238.6352466
229.8774599,80.36665573,418.5007992,148.609084,129.7887916,162.2117756,581.3815016,333.3193998,383.6259804,318.9968047,270.0127847,290.6135778,288.4118118,315.263757,154.9645966,175.0727572,238.6819752
229.9570401,80.37288621,418.5716001,148.6328731,129.8215016,162.2313167,581.4681619,333.4944196,383.6299452,319.0164874,270.2730488,290.7893056,288.5701226,315.2716867,154.9733759,175.0995199,238.6897633
229.9881924,80.41310112,418.6402769,148.7273215,129.8563357,162.2447688,581.4714187,333.6102498,383.8582073,319.0384356,270.3132637,290.7939785,288.5865484,315.2932102,155.0726388,175.1507797,238.8014871
230.0112735,80.45473204,418.7617713,148.7562082,129.8731863,162.2517073,581.6424737,333.626534,383.8743499,319.0858722,270.320627,290.8139444,288.8064559,315.3172825,155.0872238,175.1867466,238.8091336
230.0757023,80.46846741,418.7891004,148.7770237,129.9033475,162.2657259,581.6726349,333.6329061,383.9435932,319.2828403,270.3296895,290.8639298,288.8136776,315.3397972,155.0957199,175.2351744,238.8288163
230.146928,80.49069889,418.8147303,148.8271507,129.9200565,162.4254527,581.6981232,333.8073595,383.9496821,319.5171912,270.3421505,290.8681778,288.8851865,315.3436204,155.1304123,175.2711412,238.8571366
230.2250922,80.51307197,418.8594765,148.8549047,129.9737236,162.448109,581.7193635,333.8123156,384.5557377,319.5411219,270.5052757,290.8923917,288.9217198,315.4379272,155.1498117,175.3256579,238.8841826
230.241518,80.51901925,418.8702382,148.9157934,130.0004863,162.4918639,581.7329572,333.833839,384.5594193,319.8386273,270.5089573,290.9313322,289.113307,315.4423169,155.2156566,175.3335876,238.9474786
230.2510053,80.52963938,418.9908829,148.9550171,130.0160625,162.5109802,581.7777034,334.0019204,384.563809,320.3805373,270.5137718,290.9627678,289.1923208,315.4642651,155.2227367,175.3401013,238.9528594
230.2544038,80.5634822,419.0312394,148.9759742,130.0449492,162.5911268,581.7975276,334.0116909,384.6269634,320.5000492,270.5238255,290.9837249,289.1981265,315.576697,155.2943872,175.3770594,239.0259259
230.2800337,80.57211991,419.1708588,149.0993094,130.0853058,162.6110926,581.9415367,334.1156266,384.6323442,320.5350248,270.7475563,291.1122993,289.3183464,315.6742606,155.3062817,175.393202,239.0379621
230.3288863,80.58274005,419.1804877,149.1253641,130.1047052,162.6222792,581.9527232,334.1440885,384.6729839,320.5528667,270.7676638,291.2163766,289.3340642,315.6819071,155.3205835,175.4337001,239.1825375
230.5272704,80.61658287,419.2419429,149.1569413,130.1293439,162.7112051,582.1141492,334.1918083,384.9163974,320.8423007,270.7757351,291.2220407,289.3836248,315.7201396,155.3978981,175.477455,239.1986801
230.5497851,81.07466462,419.2687056,149.2390703,130.1415217,162.7498624,582.5109174,334.3451631,384.9209287,320.8493808,270.9633575,291.2757078,289.4956318,315.7607793,155.4653005,175.5057754,239.2006625
230.5994873,81.08386874,419.3926072,149.2724883,130.1597883,162.7686954,582.5508491,334.5499192,385.0046153,320.8550448,270.9704375,291.3062937,289.6297287,315.7704082,155.4788943,175.5513712,239.3962146
230.6337549,81.11714516,419.4005369,149.3135528,130.1766389,162.939892,582.5795943,334.5572825,385.2049818,320.8611337,270.9778008,291.3227195,289.7558959,315.7728154,155.4807351,175.5850724,239.4171717
230.6821828,81.11997719,419.4427342,149.3316779,130.1875422,162.956601,582.68707,334.5713011,385.2088051,320.869205,270.9838897,291.3576952,289.8165014,315.786126,155.5754667,175.6050382,239.6714885
230.7197072,81.16387374,419.4619921,149.3462629,130.2000032,162.9706196,582.8807812,334.5803636,385.2535512,320.8801084,271.0000323,291.3691649,289.8533179,315.8045342,155.7249982,175.6208976,239.7337932
230.7648782,81.17690111,419.5084374,149.3813801,130.2930356,162.9895942,582.9692824,334.5851781,385.280314,320.9084287,271.3061754,291.4355762,289.8602564,315.8352618,155.7370343,175.6502092,239.7708929
230.7781888,81.1841228,419.5244384,149.3946907,130.3190903,162.9941255,583.0735013,334.8873563,385.3028287,320.915792,271.3201939,291.48896,290.1206621,315.9264533,155.7441144,175.683344,239.796806
230.7975882,81.19644215,419.5378906,149.4240022,130.3360825,163.0928219,583.0740677,334.9323856,385.3460172,320.9541661,271.3245836,291.5239357,290.1506816,315.9666683,155.836014,175.7195941,239.8290912
230.8434672,81.22532892,419.5747071,149.4511898,130.3513755,163.113071,583.099556,334.948245,385.5589863,320.9718663,271.4585389,291.6428812,290.1547881,316.1391392,155.8477669,175.8347163,239.8664741
230.8615922,81.2318426,419.6898293,149.4661996,130.3673765,163.1609324,583.1159818,334.9615556,385.6906759,320.9881505,271.4626453,291.7877398,290.2894514,316.1697252,155.8607943,175.8427876,239.953276
230.8792924,81.25478209,419.7500101,149.4997592,130.3801207,163.2303172,583.164268,334.9840703,385.7335813,320.994381,271.6230801,291.8255475,290.3547298,316.1901159,155.9517026,175.8869674,239.965737
230.9636871,81.27800478,419.7634622,149.5772154,130.3920152,163.2351317,583.164976,335.0006377,385.7420774,321.1873842,271.6511173,291.8620807,290.5352721,316.2001696,155.9584995,175.9079244,240.1489697
231.0077252,81.31609566,419.778472,149.5995884,130.4050426,163.2769042,583.2124126,335.0067266,385.9018042,321.2091909,271.6647111,291.9059773,290.6230652,316.2083825,155.9750669,175.9433249,240.1631298
231.069322,81.35446974,419.8302983,149.6240855,130.4220348,163.2907812,583.2394586,335.3668199,385.9713306,321.4530292,271.6880754,291.9351472,290.7793935,316.2565271,155.9846958,175.9533786,240.1852197
231.0973592,81.3592842,419.8603179,149.6723717,130.4444079,163.3134375,583.3167731,335.3842369,386.0363259,321.5569649,271.789179,292.0114706,290.7840664,316.3885,156.0087681,175.9681052,240.2393116
231.1143514,81.37882524,419.9383404,149.706073,130.4548864,163.3209424,583.3459431,335.3961315,386.0411403,322.0432254,271.8555903,292.1040782,290.8419815,316.39558,156.0193883,175.9832566,240.2513477
231.1409725,81.44070522,419.9837946,149.7418982,130.5235633,163.3302881,583.3653425,335.408026,386.3099005,322.1168583,271.8754145,292.1416026,290.9140568,316.4125723,156.0951452,176.0280028,240.3596731
231.1790634,81.44481167,420.0132478,149.7758826,130.5395643,163.3795655,583.4351522,335.4224694,386.3763117,322.2342462,271.884477,292.1652501,290.9993011,316.4760098,156.1033581,176.0441454,240.3639212
231.2757774,81.44551968,420.0623836,149.8102919,130.5615125,163.4347902,583.4944834,335.4275671,386.5006381,322.2763019,271.8884419,292.3050111,291.1297163,316.4829483,156.1968153,176.0628368,240.4017288
231.3284533,81.47384004,420.1129354,149.8417275,130.5896913,163.5034671,583.5216709,335.5565663,386.5245688,322.3005158,271.9633492,292.3108168,291.1624263,316.5152335,156.3282217,176.1213183,240.4236771
231.416388,81.48587619,420.1517343,149.9003506,130.6255165,163.542974,583.6358019,335.5603895,386.9026455,322.748119,271.9756686,292.4000259,291.3673241,316.535341,156.3364346,176.1864551,240.4375541
231.4740199,81.50655005,420.25213,149.9232901,130.6532705,163.5521781,583.717931,335.5700185,386.9063272,322.7560487,272.2305518,292.5150065,291.4486035,316.5415715,156.3463468,176.21959,240.4391117
