1.538557513,0.874571491,137.3955008,0.53803831,0.101957671,1.1334173,1.242997974,0.727604469,2.325744722,1.435703018,2.035454024,3.214553293,1.704413889,1.67033458,1.613442311,2.173901219,3.585502094,2.587729414,1.820832846,2.469516809,2.887156505,3.04583829,3.801020096,2.246263701,4.72553347,1.829745034,3.050434513,3.38416512,3.567117203,2.506510796,3.001333403,2.441098701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.555036652,0.927820413,137.3985276,0.5564232,0.113784537,1.134762536,1.322703202,0.733826185,2.331237768,1.576280169,2.042180204,3.218757155,1.709234318,1.679975437,1.854856104,2.192790573,3.598506041,2.631954044,1.839049582,2.477700327,3.215113808,3.192132695,4.164738253,2.251924902,4.741732352,1.854968207,3.064279233,3.395375419,3.663749982,2.658354299,3.074032193,2.445470717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.562715707,0.935163159,137.3992563,0.557936591,0.116026597,1.135715411,1.374887144,0.735787987,2.346932187,1.585192357,2.242452199,3.242747196,1.883330264,1.691353891,1.889664083,2.324623692,3.696540107,2.656000136,1.857098164,2.565420919,3.243812174,3.241458011,4.171856793,2.327762576,4.914427011,1.896334211,3.073023266,3.407706748,3.670251955,2.676066572,3.18596703,2.463295093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.633508747,0.937797579,137.4004894,0.56090732,0.121183334,1.138854295,1.476844816,0.73887082,2.358590898,1.590853558,2.401694499,3.247679727,1.890953268,1.717473888,1.912308888,2.49014376,3.903538282,2.772699351,1.866178506,2.591596967,3.267521957,3.450978503,4.391971017,2.338972875,5.096594373,1.974526048,3.093650217,3.596039775,3.742166025,2.847696252,3.20205381,2.476803503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.725152943,0.987122895,137.4014983,0.562084401,0.124098012,1.140984252,1.481665244,0.74111288,2.468900243,1.596402656,2.413016901,3.260795777,1.970322186,1.838993531,1.937532061,2.49765466,3.914468323,2.815186385,1.87155945,2.78503068,3.489261675,3.639591787,4.764993723,2.354050727,5.102367677,1.982541412,3.251435178,3.621206896,3.853428244,2.857897625,3.209788916,2.659475329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.772572508,1.009431391,137.4034041,0.562532813,0.13188917,19.537926,1.490689535,0.742962579,2.486108052,1.608453728,2.419799132,3.26875509,1.997731368,1.847737564,2.040050247,2.699440045,4.018163591,2.841306382,1.883834728,2.885250755,3.506357381,3.677987062,4.768805225,2.536442295,5.110270938,2.155796586,3.270436635,3.629502518,3.888404378,2.874769125,3.301881524,2.669900907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8153398,1.058420398,137.404469,0.566624573,0.1330102,19.53899098,1.498144384,0.744027557,2.503540067,1.817693962,2.438968744,3.468410518,2.011239778,1.893083225,2.052381576,2.878244318,4.378742864,2.863446723,2.043805697,3.007947479,3.526143559,3.820974428,4.772840932,2.576743321,5.327134176,2.172107571,3.283104273,3.655454361,3.973714755,3.058281723,3.638919169,2.67488949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.850315933,1.074731384,137.4052538,0.56875453,0.136149084,19.54095278,1.505823439,0.753220003,2.512396203,1.855865031,2.726456866,3.473679359,2.034052737,1.996217977,2.060901403,2.98289246,4.465902941,3.013944989,2.055856769,3.044156746,3.726751863,3.872653907,4.777437155,2.716591803,5.368724386,2.269917432,3.288317062,3.806905503,4.148819628,3.081318887,3.781962587,2.697310089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.856593701,1.109763569,137.4062066,0.569931611,0.140633203,19.54325089,1.573589698,0.80893519,2.670797731,1.868700824,2.738507938,3.498902532,2.086012474,2.147781222,2.069084922,3.03793503,4.648406611,3.064391336,2.064825008,3.093482062,3.939243085,3.959926087,4.84654865,2.727689999,5.532450806,2.306070647,3.898493647,3.817162926,4.15638658,3.090567384,3.789865848,2.887436763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.927050431,1.151521933,137.4074398,0.570996589,0.1423708,19.54437192,1.646568745,0.816950554,2.683969833,2.037303724,2.756220211,3.896756051,2.130181052,2.158038646,2.077604749,3.085690904,4.773009087,3.126328239,2.071383033,3.23428342,3.954545143,4.006056468,5.204493503,2.751175576,5.548593637,2.324791846,3.943895359,3.845973395,4.417082088,3.269820068,3.79894619,2.893658479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
